QTL	FarmCPU_pos	FarmCPU_-logP	MLM_INFO(Chr-pos-(-log10))	Geno	Geno_pos	SIFT_Score	INDEL_Score	SV_Score	Score_peak	Score_TE	Score_annotate	Score_expression	Score_match	Score	Source_File	Mode	Annotation_locus	Symbol	Keyword	Locus_annotation	Locus_is_TE	Locus_is_expressed	Locus_is_representative	Recommendation_score	Recommendation_reason
QTL5	Chr2-35614433	8.94	*	LOC_Os02g58410	2:35718050-35730564	20	10	5	4.0	0.0	0.0	10.0	*	34.0	RAP_Step2_HNHZ_window200kb.FarmCPUpeak_info	window200kb	LOC_Os02g58410			expressed protein	N	Y	Y	39	pipeline_score=34; farm_logP=8.94; max_variant=20; recommendation_score=39
QTL5	Chr2-35614433	8.94	*	LOC_Os02g58420	2:35731256-35731516	25	25	25	4.0	0.0	0.0	0.0	*	29.0	RAP_Step2_HNHZ_window200kb.FarmCPUpeak_info	window200kb	LOC_Os02g58420			hypothetical protein	N	N	Y	34	pipeline_score=29; farm_logP=8.94; max_variant=25; recommendation_score=34
QTL5	Chr2-35614433	8.94	*	LOC_Os02g58430	2:35732183-35737767	25	25	25	4.0	0.0	0.0	5.0	*	34.0	RAP_Step2_HNHZ_window200kb.FarmCPUpeak_info	window200kb	LOC_Os02g58430			transposon protein, putative, unclassified, expressed	Y	Y	Y	39	pipeline_score=34; farm_logP=8.94; max_variant=25; recommendation_score=39
QTL5	Chr2-35614433	8.94	*	LOC_Os02g58440	2:35738982-35743320	5	5	20	4.0	0.0	0.0	18.0	*	42.0	RAP_Step2_HNHZ_window200kb.FarmCPUpeak_info	window200kb	LOC_Os02g58440			zinc finger C-x8-C-x5-C-x3-H type family protein, expressed	N	Y	Y	47	pipeline_score=42; farm_logP=8.94; max_variant=20; recommendation_score=47
QTL5	Chr2-35614433	8.94	*	LOC_Os02g58450	2:35740805-35744662	20	25	5	4.0	0.0	0.0	10.0	*	39.0	RAP_Step2_HNHZ_window200kb.FarmCPUpeak_info	window200kb	LOC_Os02g58450			uncharacterized ACR, COG1399 family protein, expressed	N	Y	Y	44	pipeline_score=39; farm_logP=8.94; max_variant=25; recommendation_score=44
QTL5	Chr2-35614433	8.94	*	LOC_Os02g58460	2:35747230-35751292	5	5	*	4.0	0.0	0.0	10.0	*	19.0	RAP_Step2_HNHZ_window200kb.FarmCPUpeak_info	window200kb	LOC_Os02g58460			beta-catenin-like protein 1, putative, expressed	N	Y	Y	19	pipeline_score=19; farm_logP=8.94; max_variant=5; recommendation_score=19
QTL5	Chr2-35614433	8.94	*	LOC_Os02g58470	2:35751397-35753629	20	5	0	4.0	0.0	0.0	5.0	*	29.0	RAP_Step2_HNHZ_window200kb.FarmCPUpeak_info	window200kb	LOC_Os02g58470			expressed protein	N	Y	Y	34	pipeline_score=29; farm_logP=8.94; max_variant=20; recommendation_score=34
QTL5	Chr2-35614433	8.94	*	LOC_Os02g58480	2:35754946-35761781	20	5	10	4.0	0.0	0.0	5.0	*	29.0	RAP_Step2_HNHZ_window200kb.FarmCPUpeak_info	window200kb	LOC_Os02g58480			sucrose synthase, putative, expressed	N	Y	Y	34	pipeline_score=29; farm_logP=8.94; max_variant=20; recommendation_score=34
QTL5	Chr2-35614433	8.94	*	Os02g0831550	2:35756121-35760296	5	*	*	4.0	0.0	0.0	18.0	*	27.0	RAP_Step2_HNHZ_window200kb.FarmCPUpeak_info	window200kb	Os02g0831550							27	pipeline_score=27; farm_logP=8.94; max_variant=5; recommendation_score=27
QTL5	Chr2-35614433	8.94	*	LOC_Os02g58490	2:35761133-35768407	5	25	10	4.0	0.0	0.0	10.0	*	39.0	RAP_Step2_HNHZ_window200kb.FarmCPUpeak_info	window200kb	LOC_Os02g58490			PINHEAD, putative, expressed	N	Y	Y	44	pipeline_score=39; farm_logP=8.94; max_variant=25; recommendation_score=44
QTL5	Chr2-35614433	8.94	*	LOC_Os02g58500	2:35770614-35772124	5	10	*	4.0	0.0	0.0	18.0	*	32.0	RAP_Step2_HNHZ_window200kb.FarmCPUpeak_info	window200kb	LOC_Os02g58500			phospholipase A2, putative, expressed	N	Y	Y	35	pipeline_score=32; farm_logP=8.94; max_variant=10; recommendation_score=35
QTL5	Chr2-35614433	8.94	*	LOC_Os02g58510	2:35772233-35773369	1	5	*	4.0	0.0	0.0	10.0	*	19.0	RAP_Step2_HNHZ_window200kb.FarmCPUpeak_info	window200kb	LOC_Os02g58510			GHMP kinases ATP-binding protein, putative, expressed	N	Y	Y	19	pipeline_score=19; farm_logP=8.94; max_variant=5; recommendation_score=19
QTL5	Chr2-35614433	8.94	*	Os02g0831900	2:35774757-35776478	5	5	*	4.0	0.0	0.0	5.0	*	14.0	RAP_Step2_HNHZ_window200kb.FarmCPUpeak_info	window200kb	Os02g0831900							14	pipeline_score=14; farm_logP=8.94; max_variant=5; recommendation_score=14
QTL5	Chr2-35614433	8.94	*	LOC_Os02g58520	2:35775030-35777266	5	5	*	4.0	0.0	0.0	5.0	*	14.0	RAP_Step2_HNHZ_window200kb.FarmCPUpeak_info	window200kb	LOC_Os02g58520			CAMK_CAMK_like.16 - CAMK includes calcium/calmodulin depedent protein kinases, expressed	N	Y	Y	14	pipeline_score=14; farm_logP=8.94; max_variant=5; recommendation_score=14
QTL5	Chr2-35614433	8.94	*	LOC_Os02g58530	2:35779430-35781388	20	5	*	4.0	0.0	0.0	10.0	*	34.0	RAP_Step2_HNHZ_window200kb.FarmCPUpeak_info	window200kb	LOC_Os02g58530			transporter family protein, putative, expressed	N	Y	Y	39	pipeline_score=34; farm_logP=8.94; max_variant=20; recommendation_score=39
QTL5	Chr2-35614433	8.94	*	LOC_Os02g58540	2:35783284-35784146	5	10	5	4.0	0.0	0.0	10.0	*	24.0	RAP_Step2_HNHZ_window200kb.FarmCPUpeak_info	window200kb	LOC_Os02g58540			RING-H2 finger protein, putative, expressed	N	Y	Y	27	pipeline_score=24; farm_logP=8.94; max_variant=10; recommendation_score=27
QTL5	Chr2-35614433	8.94	*	LOC_Os02g58550	2:35784842-35787820	5	10	*	4.0	0.0	0.0	15.0	*	29.0	RAP_Step2_HNHZ_window200kb.FarmCPUpeak_info	window200kb	LOC_Os02g58550			chloroplast channel forming outer membrane protein, putative, expressed	N	Y	Y	32	pipeline_score=29; farm_logP=8.94; max_variant=10; recommendation_score=32
QTL5	Chr2-35614433	8.94	*	Os02g0832301	2:35790047-35790768	5	10	*	4.0	0.0	0.0	10.0	*	24.0	RAP_Step2_HNHZ_window200kb.FarmCPUpeak_info	window200kb	Os02g0832301							27	pipeline_score=24; farm_logP=8.94; max_variant=10; recommendation_score=27
QTL5	Chr2-35614433	8.94	*	LOC_Os02g58554	2:35790047-35797691	5	10	*	4.0	0.0	0.0	15.0	*	29.0	RAP_Step2_HNHZ_window200kb.FarmCPUpeak_info	window200kb	LOC_Os02g58554			expressed protein	N	Y	Y	32	pipeline_score=29; farm_logP=8.94; max_variant=10; recommendation_score=32
QTL5	Chr2-35614433	8.94	*	LOC_Os02g58560	2:35798349-35804500	5	5	*	4.0	0.0	0.0	15.0	*	24.0	RAP_Step2_HNHZ_window200kb.FarmCPUpeak_info	window200kb	LOC_Os02g58560			1,3-beta-glucan synthase component, putative, expressed	N	Y	Y	24	pipeline_score=24; farm_logP=8.94; max_variant=5; recommendation_score=24
QTL5	Chr2-35614433	8.94	*	LOC_Os02g58570	2:35804589-35806541	1	10	*	4.0	0.0	0.0	15.0	*	29.0	RAP_Step2_HNHZ_window200kb.FarmCPUpeak_info	window200kb	LOC_Os02g58570			PRLI-interacting factor A, putative, expressed	N	Y	Y	32	pipeline_score=29; farm_logP=8.94; max_variant=10; recommendation_score=32
QTL5	Chr2-35614433	8.94	*	LOC_Os02g58580	2:35807045-35812446	25	5	*	4.0	0.0	0.0	15.0	*	44.0	RAP_Step2_HNHZ_window200kb.FarmCPUpeak_info	window200kb	LOC_Os02g58580			cation efflux family protein, putative, expressed	N	Y	Y	49	pipeline_score=44; farm_logP=8.94; max_variant=25; recommendation_score=49
QTL5	Chr2-35614433	8.94	*	LOC_Os02g58590	2:35812497-35817776	5	5	*	4.0	0.0	0.0	15.0	*	24.0	RAP_Step2_HNHZ_window200kb.FarmCPUpeak_info	window200kb	LOC_Os02g58590	GnT1	cell wall; cellulose; cytokinin; reproductive; salt; salt stress; seed; seedling; tiller	N-acetylglucosaminyltransferase I, putative, expressed	N	Y	Y	31	pipeline_score=24; farm_logP=8.94; max_variant=5; symbol=GnT1; keyword=cell wall; cellulose; cytokinin; reproductive; salt; salt stress; seed; seedling; tiller; recommendation_score=31
QTL5	Chr2-35614433	8.94	*	Os02g0832833	2:35812768-35813226	*	*	*	4.0	0.0	0.0	10.0	*	14.0	RAP_Step2_HNHZ_window200kb.FarmCPUpeak_info	window200kb	Os02g0832833							14	pipeline_score=14; farm_logP=8.94; recommendation_score=14
QTL6	Chr3-1806649	25.35	*	LOC_Os03g03630	3:1608021-1609055	5	5	*	10.0	0.0	0.0	5.0	*	20.0	RAP_Step2_HNHZ_window200kb.FarmCPUpeak_info	window200kb	LOC_Os03g03630			expressed protein	N	Y	Y	20	pipeline_score=20; farm_logP=25.35; max_variant=5; recommendation_score=20
QTL6	Chr3-1806649	25.35	*	LOC_Os03g03640	3:1609791-1611740	20	5	5	10.0	0.0	0.0	18.0	*	48.0	RAP_Step2_HNHZ_window200kb.FarmCPUpeak_info	window200kb	LOC_Os03g03640			expressed protein	N	Y	Y	53	pipeline_score=48; farm_logP=25.35; max_variant=20; recommendation_score=53
QTL6	Chr3-1806649	25.35	*	LOC_Os03g03650	3:1612325-1616443	5	5	0	10.0	0.0	0.0	10.0	*	25.0	RAP_Step2_HNHZ_window200kb.FarmCPUpeak_info	window200kb	LOC_Os03g03650			POLD2 - Putative DNA polymerase delta complex subunit, expressed	N	Y	Y	25	pipeline_score=25; farm_logP=25.35; max_variant=5; recommendation_score=25
QTL6	Chr3-1806649	25.35	*	LOC_Os03g03654	3:1619519-1620294	5	5	5	10.0	0.0	0.0	0.0	*	15.0	RAP_Step2_HNHZ_window200kb.FarmCPUpeak_info	window200kb	LOC_Os03g03654			expressed protein	N	Y	Y	15	pipeline_score=15; farm_logP=25.35; max_variant=5; recommendation_score=15
QTL6	Chr3-1806649	25.35	*	LOC_Os03g03660	3:1624879-1629530	5	10	*	10.0	0.0	0.0	10.0	*	30.0	RAP_Step2_HNHZ_window200kb.FarmCPUpeak_info	window200kb	LOC_Os03g03660	OsCDPK1|OsCDPK11|OsCDPK12|OsCDPK13|OsCPK11	ga ;  xoo ; cold stress; development; disease; disease resistance; drought; dwarf; endosperm; flower; gibberellin; grain; grain size; grain yield; height; immunity; innate immunity; jasmonic; jasmonic acid; leaf; phosphatase; plant height; resistance; root; salicylic acid; salt; seed; seed development; seedling; sheath; starch; starch biosynthesis; stress; stress response; yield	CAMK_CAMK_like.17 - CAMK includes calcium/calmodulin depedent protein kinases, expressed	N	Y	Y	40	pipeline_score=30; farm_logP=25.35; max_variant=10; symbol=OsCDPK1|OsCDPK11|OsCDPK12|OsCDPK13|OsCPK11; keyword=ga ;  xoo ; cold stress; development; disease; disease resistance; drought; dwarf; endosperm; flower; gibberellin; grain; grain size; grain yield; height; immunity; innate immunity; jasmonic; jasmonic acid; leaf; phosphatase; plant height; resistance; root; salicylic acid; salt; seed; seed development; seedling; sheath; starch; starch biosynthesis; stress; stress response; yield; recommendation_score=40
QTL6	Chr3-1806649	25.35	*	LOC_Os03g03670	3:1630161-1631864	5	5	*	10.0	0.0	0.0	22.0	*	37.0	RAP_Step2_HNHZ_window200kb.FarmCPUpeak_info	window200kb	LOC_Os03g03670			expressed protein	N	Y	Y	37	pipeline_score=37; farm_logP=25.35; max_variant=5; recommendation_score=37
QTL6	Chr3-1806649	25.35	*	LOC_Os03g03680	3:1631964-1638192	20	5	0	10.0	0.0	0.0	22.0	*	52.0	RAP_Step2_HNHZ_window200kb.FarmCPUpeak_info	window200kb	LOC_Os03g03680			transporter family protein, putative, expressed	N	Y	Y	57	pipeline_score=52; farm_logP=25.35; max_variant=20; recommendation_score=57
QTL6	Chr3-1806649	25.35	*	Os03g0128866	3:1635847-1638066	20	5	*	10.0	0.0	0.0	15.0	*	45.0	RAP_Step2_HNHZ_window200kb.FarmCPUpeak_info	window200kb	Os03g0128866							50	pipeline_score=45; farm_logP=25.35; max_variant=20; recommendation_score=50
QTL6	Chr3-1806649	25.35	*	LOC_Os03g03690	3:1641569-1646416	5	10	*	10.0	0.0	0.0	15.0	*	35.0	RAP_Step2_HNHZ_window200kb.FarmCPUpeak_info	window200kb	LOC_Os03g03690			glycosylphosphatidylinositol anchor biosynthesis protein 11, putative, expressed	N	Y	Y	38	pipeline_score=35; farm_logP=25.35; max_variant=10; recommendation_score=38
QTL6	Chr3-1806649	25.35	*	LOC_Os03g03700	3:1644670-1648764	5	10	*	10.0	0.0	0.0	18.0	*	38.0	RAP_Step2_HNHZ_window200kb.FarmCPUpeak_info	window200kb	LOC_Os03g03700			MLO domain containing protein, putative, expressed	N	Y	Y	41	pipeline_score=38; farm_logP=25.35; max_variant=10; recommendation_score=41
QTL6	Chr3-1806649	25.35	*	LOC_Os03g03710	3:1653196-1661442	5	10	*	10.0	0.0	0.0	15.0	*	35.0	RAP_Step2_HNHZ_window200kb.FarmCPUpeak_info	window200kb	LOC_Os03g03710			ribonuclease protein, putative, expressed	N	Y	Y	38	pipeline_score=35; farm_logP=25.35; max_variant=10; recommendation_score=38
QTL6	Chr3-1806649	25.35	*	LOC_Os03g03720	3:1662172-1665576	*	10	*	10.0	0.0	0.0	18.0	*	38.0	RAP_Step2_HNHZ_window200kb.FarmCPUpeak_info	window200kb	LOC_Os03g03720	GADPH|OsGAPB	photosynthesis; stress; stress tolerance; tolerance; transcription factor; vegetative	glyceraldehyde-3-phosphate dehydrogenase, putative, expressed	N	Y	Y	48	pipeline_score=38; farm_logP=25.35; max_variant=10; symbol=GADPH|OsGAPB; keyword=photosynthesis; stress; stress tolerance; tolerance; transcription factor; vegetative; recommendation_score=48
QTL6	Chr3-1806649	25.35	*	LOC_Os03g03724	3:1667248-1667963	20	10	*	10.0	0.0	0.0	18.0	*	48.0	RAP_Step2_HNHZ_window200kb.FarmCPUpeak_info	window200kb	LOC_Os03g03724			expressed protein	N	Y	Y	53	pipeline_score=48; farm_logP=25.35; max_variant=20; recommendation_score=53
QTL6	Chr3-1806649	25.35	*	LOC_Os03g03730	3:1668201-1669268	5	5	5	10.0	0.0	0.0	20.0	*	35.0	RAP_Step2_HNHZ_window200kb.FarmCPUpeak_info	window200kb	LOC_Os03g03730			regulatory protein, putative, expressed	N	Y	Y	35	pipeline_score=35; farm_logP=25.35; max_variant=5; recommendation_score=35
QTL6	Chr3-1806649	25.35	*	LOC_Os03g03740	3:1669804-1670145	20	5	*	10.0	0.0	0.0	22.0	*	52.0	RAP_Step2_HNHZ_window200kb.FarmCPUpeak_info	window200kb	LOC_Os03g03740			retrotransposon protein, putative, unclassified, expressed	Y	Y	Y	57	pipeline_score=52; farm_logP=25.35; max_variant=20; recommendation_score=57
QTL6	Chr3-1806649	25.35	*	LOC_Os03g03750	3:1671027-1671435	20	10	*	10.0	0.0	0.0	20.0	*	50.0	RAP_Step2_HNHZ_window200kb.FarmCPUpeak_info	window200kb	LOC_Os03g03750			expressed protein	N	Y	Y	55	pipeline_score=50; farm_logP=25.35; max_variant=20; recommendation_score=55
QTL6	Chr3-1806649	25.35	*	LOC_Os03g03760	3:1672833-1677811	5	10	0	10.0	0.0	0.0	5.0	*	25.0	RAP_Step2_HNHZ_window200kb.FarmCPUpeak_info	window200kb	LOC_Os03g03760			MYB family transcription factor, putative, expressed	N	Y	Y	28	pipeline_score=25; farm_logP=25.35; max_variant=10; recommendation_score=28
QTL6	Chr3-1806649	25.35	*	Os03g0129850	3:1685260-1688385	5	10	0	10.0	0.0	0.0	5.0	*	25.0	RAP_Step2_HNHZ_window200kb.FarmCPUpeak_info	window200kb	Os03g0129850							28	pipeline_score=25; farm_logP=25.35; max_variant=10; recommendation_score=28
QTL6	Chr3-1806649	25.35	*	LOC_Os03g03770	3:1685487-1689540	5	10	0	10.0	0.0	0.0	10.0	*	30.0	RAP_Step2_HNHZ_window200kb.FarmCPUpeak_info	window200kb	LOC_Os03g03770			expressed protein	N	Y	Y	33	pipeline_score=30; farm_logP=25.35; max_variant=10; recommendation_score=33
QTL6	Chr3-1806649	25.35	*	LOC_Os03g03790	3:1706051-1708336	20	10	*	10.0	0.0	0.0	20.0	*	50.0	RAP_Step2_HNHZ_window200kb.FarmCPUpeak_info	window200kb	LOC_Os03g03790			AMP-binding domain containing protein, expressed	N	Y	Y	55	pipeline_score=50; farm_logP=25.35; max_variant=20; recommendation_score=55
QTL6	Chr3-1806649	25.35	*	LOC_Os03g03800	3:1711308-1712932	20	5	25	10.0	0.0	0.0	0.0	*	35.0	RAP_Step2_HNHZ_window200kb.FarmCPUpeak_info	window200kb	LOC_Os03g03800			expressed protein	N	Y	Y	40	pipeline_score=35; farm_logP=25.35; max_variant=25; recommendation_score=40
QTL6	Chr3-1806649	25.35	*	LOC_Os03g03810	3:1714572-1715230	1	5	5	10.0	0.0	0.0	5.0	*	20.0	RAP_Step2_HNHZ_window200kb.FarmCPUpeak_info	window200kb	LOC_Os03g03810	OsDEF8	antimicrobial activity	DEF8 - Defensin and Defensin-like DEFL family, expressed	N	Y	Y	27	pipeline_score=20; farm_logP=25.35; max_variant=5; symbol=OsDEF8; keyword=antimicrobial activity; recommendation_score=27
QTL6	Chr3-1806649	25.35	*	Os03g0130350	3:1715750-1716022	20	10	0	10.0	0.0	0.0	22.0	*	52.0	RAP_Step2_HNHZ_window200kb.FarmCPUpeak_info	window200kb	Os03g0130350							57	pipeline_score=52; farm_logP=25.35; max_variant=20; recommendation_score=57
QTL6	Chr3-1806649	25.35	*	LOC_Os03g03820	3:1716437-1719782	5	10	10	10.0	0.0	0.0	18.0	*	38.0	RAP_Step2_HNHZ_window200kb.FarmCPUpeak_info	window200kb	LOC_Os03g03820			adenylate kinase, putative, expressed	N	Y	Y	41	pipeline_score=38; farm_logP=25.35; max_variant=10; recommendation_score=41
QTL6	Chr3-1806649	25.35	*	LOC_Os03g03830	3:1720034-1727907	5	5	*	10.0	0.0	0.0	15.0	*	30.0	RAP_Step2_HNHZ_window200kb.FarmCPUpeak_info	window200kb	LOC_Os03g03830			EF hand family protein, putative, expressed	N	Y	Y	30	pipeline_score=30; farm_logP=25.35; max_variant=5; recommendation_score=30
QTL6	Chr3-1806649	25.35	*	Os03g0130550	3:1727228-1727770	5	5	*	10.0	0.0	0.0	5.0	*	20.0	RAP_Step2_HNHZ_window200kb.FarmCPUpeak_info	window200kb	Os03g0130550							20	pipeline_score=20; farm_logP=25.35; max_variant=5; recommendation_score=20
QTL6	Chr3-1806649	25.35	*	LOC_Os03g03840	3:1730513-1730713	20	25	5	10.0	0.0	0.0	5.0	*	40.0	RAP_Step2_HNHZ_window200kb.FarmCPUpeak_info	window200kb	LOC_Os03g03840			expressed protein	N	Y	Y	45	pipeline_score=40; farm_logP=25.35; max_variant=25; recommendation_score=45
QTL6	Chr3-1806649	25.35	*	LOC_Os03g03850	3:1733298-1734113	25	5	10	10.0	0.0	0.0	5.0	*	40.0	RAP_Step2_HNHZ_window200kb.FarmCPUpeak_info	window200kb	LOC_Os03g03850			GATA zinc finger domain containing protein, expressed	N	Y	Y	45	pipeline_score=40; farm_logP=25.35; max_variant=25; recommendation_score=45
QTL6	Chr3-1806649	25.35	*	LOC_Os03g03860	3:1737298-1742634	20	10	*	10.0	0.0	0.0	5.0	*	35.0	RAP_Step2_HNHZ_window200kb.FarmCPUpeak_info	window200kb	LOC_Os03g03860			expressed protein	N	Y	Y	40	pipeline_score=35; farm_logP=25.35; max_variant=20; recommendation_score=40
QTL6	Chr3-1806649	25.35	*	Os03g0130750	3:1745923-1748501	5	10	*	10.0	0.0	0.0	5.0	*	25.0	RAP_Step2_HNHZ_window200kb.FarmCPUpeak_info	window200kb	Os03g0130750							28	pipeline_score=25; farm_logP=25.35; max_variant=10; recommendation_score=28
QTL6	Chr3-1806649	25.35	*	LOC_Os03g03870	3:1752160-1758218	5	10	*	10.0	0.0	0.0	15.0	*	35.0	RAP_Step2_HNHZ_window200kb.FarmCPUpeak_info	window200kb	LOC_Os03g03870			DNA-binding bromodomain-containing protein, putative, expressed	N	Y	Y	38	pipeline_score=35; farm_logP=25.35; max_variant=10; recommendation_score=38
QTL6	Chr3-1806649	25.35	*	LOC_Os03g03880	3:1765300-1770693	5	10	10	10.0	0.0	0.0	10.0	*	30.0	RAP_Step2_HNHZ_window200kb.FarmCPUpeak_info	window200kb	LOC_Os03g03880			protein kinase, putative, expressed	N	Y	Y	33	pipeline_score=30; farm_logP=25.35; max_variant=10; recommendation_score=33
QTL6	Chr3-1806649	25.35	*	LOC_Os03g03890	3:1772819-1775682	5	10	*	10.0	0.0	0.0	18.0	*	38.0	RAP_Step2_HNHZ_window200kb.FarmCPUpeak_info	window200kb	LOC_Os03g03890			protein kinase family protein, putative, expressed	N	Y	Y	41	pipeline_score=38; farm_logP=25.35; max_variant=10; recommendation_score=41
QTL6	Chr3-1806649	25.35	*	Os03g0130950	3:1774391-1775646	5	10	*	10.0	0.0	0.0	5.0	*	25.0	RAP_Step2_HNHZ_window200kb.FarmCPUpeak_info	window200kb	Os03g0130950							28	pipeline_score=25; farm_logP=25.35; max_variant=10; recommendation_score=28
QTL6	Chr3-1806649	25.35	*	LOC_Os03g03900	3:1776271-1780899	5	10	*	10.0	0.0	0.0	18.0	*	38.0	RAP_Step2_HNHZ_window200kb.FarmCPUpeak_info	window200kb	LOC_Os03g03900	OsNLP1	grain; grain yield; nitrate; nucleus; plant growth; yield	NIN, putative, expressed	N	Y	Y	48	pipeline_score=38; farm_logP=25.35; max_variant=10; symbol=OsNLP1; keyword=grain; grain yield; nitrate; nucleus; plant growth; yield; recommendation_score=48
QTL6	Chr3-1806649	25.35	*	LOC_Os03g03910	3:1787648-1790957	5	5	25	10.0	0.0	10.0	22.0	*	67.0	RAP_Step2_HNHZ_window200kb.FarmCPUpeak_info	window200kb	LOC_Os03g03910	NOE1|OsCAT3|OsCATC	catalase; cell death; immunity; leaf; nitrate; starch	catalase domain containing protein, expressed	N	Y	Y	79	pipeline_score=67; farm_logP=25.35; max_variant=25; symbol=NOE1|OsCAT3|OsCATC; keyword=catalase; cell death; immunity; leaf; nitrate; starch; recommendation_score=79
QTL6	Chr3-1806649	25.35	*	LOC_Os03g03920	3:1791572-1796423	20	10	*	10.0	0.0	0.0	10.0	*	40.0	RAP_Step2_HNHZ_window200kb.FarmCPUpeak_info	window200kb	LOC_Os03g03920	OsDSK2a	GA; Gibberellin; ga; gibberellin; growth; plant growth; salt; salt stress; seedling; stress	Ubiquitin family domain containing protein, expressed	N	Y	Y	52	pipeline_score=40; farm_logP=25.35; max_variant=20; symbol=OsDSK2a; keyword=GA; Gibberellin; ga; gibberellin; growth; plant growth; salt; salt stress; seedling; stress; recommendation_score=52
QTL6	Chr3-1806649	25.35	*	Os03g0131333	3:1791678-1794014	20	10	10	10.0	0.0	0.0	5.0	*	35.0	RAP_Step2_HNHZ_window200kb.FarmCPUpeak_info	window200kb	Os03g0131333							40	pipeline_score=35; farm_logP=25.35; max_variant=20; recommendation_score=40
QTL6	Chr3-1806649	25.35	*	LOC_Os03g03930	3:1798696-1804326	5	5	15	10.0	0.0	0.0	10.0	*	35.0	RAP_Step2_HNHZ_window200kb.FarmCPUpeak_info	window200kb	LOC_Os03g03930			tRNA nucleotidyltransferase/polyA polymerase family protein, putative, expressed	N	Y	Y	38	pipeline_score=35; farm_logP=25.35; max_variant=15; recommendation_score=38
QTL6	Chr3-1806649	25.35	*	Os03g0131450	3:1799216-1803691	1	1	*	10.0	0.0	0.0	5.0	*	16.0	RAP_Step2_HNHZ_window200kb.FarmCPUpeak_info	window200kb	Os03g0131450							16	pipeline_score=16; farm_logP=25.35; max_variant=1; recommendation_score=16
QTL6	Chr3-1806649	25.35	*	LOC_Os03g03949	3:1804460-1813294	15	*	0	10.0	0.0	0.0	18.0	*	43.0	RAP_Step2_HNHZ_window200kb.FarmCPUpeak_info	window200kb	LOC_Os03g03949			electron carrier/ protein disulfide oxidoreductase, putative, expressed	N	Y	Y	46	pipeline_score=43; farm_logP=25.35; max_variant=15; recommendation_score=46
QTL6	Chr3-1806649	25.35	*	LOC_Os03g03970	3:1813473-1813841	20	10	*	10.0	0.0	0.0	0.0	*	30.0	RAP_Step2_HNHZ_window200kb.FarmCPUpeak_info	window200kb	LOC_Os03g03970			retrotransposon protein, putative, unclassified, expressed	Y	Y	Y	35	pipeline_score=30; farm_logP=25.35; max_variant=20; recommendation_score=35
QTL6	Chr3-1806649	25.35	*	Os03g0131825	3:1815383-1816503	15	*	*	10.0	0.0	0.0	15.0	*	40.0	RAP_Step2_HNHZ_window200kb.FarmCPUpeak_info	window200kb	Os03g0131825							43	pipeline_score=40; farm_logP=25.35; max_variant=15; recommendation_score=43
QTL6	Chr3-1806649	25.35	*	LOC_Os03g03980	3:1815439-1816490	15	10	*	10.0	0.0	0.0	15.0	*	40.0	RAP_Step2_HNHZ_window200kb.FarmCPUpeak_info	window200kb	LOC_Os03g03980			coiled-coil domain-containing protein 124, putative, expressed	N	Y	Y	43	pipeline_score=40; farm_logP=25.35; max_variant=15; recommendation_score=43
QTL6	Chr3-1806649	25.35	*	LOC_Os03g03990	3:1817496-1818855	5	10	0	10.0	0.0	0.0	10.0	*	30.0	RAP_Step2_HNHZ_window200kb.FarmCPUpeak_info	window200kb	LOC_Os03g03990	OscpSRP43|PGL3	chloroplast; growth; leaf; leaf senescence; map-based cloning; reactive oxygen species; senescence	signal recognition particle 43 kDa protein, chloroplast precursor, putative, expressed	N	Y	Y	40	pipeline_score=30; farm_logP=25.35; max_variant=10; symbol=OscpSRP43|PGL3; keyword=chloroplast; growth; leaf; leaf senescence; map-based cloning; reactive oxygen species; senescence; recommendation_score=40
QTL6	Chr3-1806649	25.35	*	Os03g0131950	3:1817620-1818990	5	*	*	10.0	0.0	0.0	5.0	*	20.0	RAP_Step2_HNHZ_window200kb.FarmCPUpeak_info	window200kb	Os03g0131950							20	pipeline_score=20; farm_logP=25.35; max_variant=5; recommendation_score=20
QTL6	Chr3-1806649	25.35	*	LOC_Os03g04000	3:1822239-1826140	5	10	0	10.0	0.0	0.0	15.0	*	35.0	RAP_Step2_HNHZ_window200kb.FarmCPUpeak_info	window200kb	LOC_Os03g04000			AMP-binding domain containing protein, expressed	N	Y	Y	38	pipeline_score=35; farm_logP=25.35; max_variant=10; recommendation_score=38
QTL6	Chr3-1806649	25.35	*	LOC_Os03g04010	3:1827223-1827617	5	10	*	10.0	0.0	0.0	5.0	*	25.0	RAP_Step2_HNHZ_window200kb.FarmCPUpeak_info	window200kb	LOC_Os03g04010			hypothetical protein	N	N	Y	28	pipeline_score=25; farm_logP=25.35; max_variant=10; recommendation_score=28
QTL6	Chr3-1806649	25.35	*	LOC_Os03g04020	3:1831332-1833506	20	10	*	10.0	0.0	0.0	10.0	*	40.0	RAP_Step2_HNHZ_window200kb.FarmCPUpeak_info	window200kb	LOC_Os03g04020	EXPLA1	Ubiquitin; nucleus; seed; seed size	expansin precursor, putative, expressed	N	Y	Y	52	pipeline_score=40; farm_logP=25.35; max_variant=20; symbol=EXPLA1; keyword=Ubiquitin; nucleus; seed; seed size; recommendation_score=52
QTL6	Chr3-1806649	25.35	*	Os03g0132250	3:1831422-1832828	20	10	*	10.0	0.0	0.0	10.0	*	40.0	RAP_Step2_HNHZ_window200kb.FarmCPUpeak_info	window200kb	Os03g0132250							45	pipeline_score=40; farm_logP=25.35; max_variant=20; recommendation_score=45
