QTL	FarmCPU_pos	FarmCPU_-logP	MLM_INFO(Chr-pos-(-log10))	Geno	Geno_pos	SIFT_Score	INDEL_Score	SV_Score	Score_peak	Score_TE	Score_annotate	Score_expression	Score_match	Score	Source_File	Mode	Annotation_locus	Symbol	Keyword	Locus_annotation	Locus_is_TE	Locus_is_expressed	Locus_is_representative	Recommendation_score	Recommendation_reason
QTL6	Chr2-33933529	6.22	*	LOC_Os02g55090	2:33738591-33742250	20	10	*	6.0	0.0	0.0	18.0	*	44.0	RAP_Step2_all_TGW_quality.FarmCPUpeak_info	RAP_Step2_all_TGW_quality	LOC_Os02g55090			expressed protein	N	Y	Y	49	pipeline_score=44; farm_logP=6.22; max_variant=20; recommendation_score=49
QTL6	Chr2-33933529	6.22	*	LOC_Os02g55100	2:33744992-33746893	20	10	*	6.0	0.0	0.0	10.0	*	36.0	RAP_Step2_all_TGW_quality.FarmCPUpeak_info	RAP_Step2_all_TGW_quality	LOC_Os02g55100			expressed protein	N	Y	Y	41	pipeline_score=36; farm_logP=6.22; max_variant=20; recommendation_score=41
QTL6	Chr2-33933529	6.22	*	LOC_Os02g55110	2:33751862-33758406	20	10	*	6.0	0.0	0.0	18.0	*	44.0	RAP_Step2_all_TGW_quality.FarmCPUpeak_info	RAP_Step2_all_TGW_quality	LOC_Os02g55110			expressed protein	N	Y	Y	49	pipeline_score=44; farm_logP=6.22; max_variant=20; recommendation_score=49
QTL6	Chr2-33933529	6.22	*	LOC_Os02g55120	2:33758966-33762633	5	10	*	6.0	0.0	0.0	10.0	*	26.0	RAP_Step2_all_TGW_quality.FarmCPUpeak_info	RAP_Step2_all_TGW_quality	LOC_Os02g55120			translation initiation factor IF-3, putative, expressed	N	Y	Y	29	pipeline_score=26; farm_logP=6.22; max_variant=10; recommendation_score=29
QTL6	Chr2-33933529	6.22	*	LOC_Os02g55130	2:33769298-33776524	20	10	*	6.0	0.0	10.0	20.0	*	56.0	RAP_Step2_all_TGW_quality.FarmCPUpeak_info	RAP_Step2_all_TGW_quality	LOC_Os02g55130			OsSCP10 - Putative Serine Carboxypeptidase homologue, expressed	N	Y	Y	61	pipeline_score=56; farm_logP=6.22; max_variant=20; recommendation_score=61
QTL6	Chr2-33933529	6.22	*	LOC_Os02g55134	2:33775977-33777629	5	10	10	6.0	0.0	0.0	10.0	*	26.0	RAP_Step2_all_TGW_quality.FarmCPUpeak_info	RAP_Step2_all_TGW_quality	LOC_Os02g55134			cytochrome c oxidase copper chaperone, putative, expressed	N	Y	Y	29	pipeline_score=26; farm_logP=6.22; max_variant=10; recommendation_score=29
QTL6	Chr2-33933529	6.22	*	LOC_Os02g55140	2:33779258-33782696	20	10	10	6.0	0.0	10.0	15.0	*	51.0	RAP_Step2_all_TGW_quality.FarmCPUpeak_info	RAP_Step2_all_TGW_quality	LOC_Os02g55140			leucine aminopeptidase, chloroplast precursor, putative, expressed	N	Y	Y	56	pipeline_score=51; farm_logP=6.22; max_variant=20; recommendation_score=56
QTL6	Chr2-33933529	6.22	*	LOC_Os02g55150	2:33786224-33790986	20	*	*	6.0	0.0	0.0	10.0	*	36.0	RAP_Step2_all_TGW_quality.FarmCPUpeak_info	RAP_Step2_all_TGW_quality	LOC_Os02g55150			formin, putative, expressed	N	Y	Y	41	pipeline_score=36; farm_logP=6.22; max_variant=20; recommendation_score=41
QTL6	Chr2-33933529	6.22	*	LOC_Os02g55160	2:33791186-33792629	20	5	*	6.0	0.0	0.0	15.0	*	41.0	RAP_Step2_all_TGW_quality.FarmCPUpeak_info	RAP_Step2_all_TGW_quality	LOC_Os02g55160			expressed protein	N	Y	Y	46	pipeline_score=41; farm_logP=6.22; max_variant=20; recommendation_score=46
QTL6	Chr2-33933529	6.22	*	LOC_Os02g55170	2:33793134-33794805	5	10	*	6.0	0.0	10.0	15.0	*	41.0	RAP_Step2_all_TGW_quality.FarmCPUpeak_info	RAP_Step2_all_TGW_quality	LOC_Os02g55170			formin-like protein 13, putative, expressed	N	Y	Y	44	pipeline_score=41; farm_logP=6.22; max_variant=10; recommendation_score=44
QTL6	Chr2-33933529	6.22	*	LOC_Os02g55180	2:33797366-33803864	20	10	10	6.0	0.0	0.0	18.0	*	44.0	RAP_Step2_all_TGW_quality.FarmCPUpeak_info	RAP_Step2_all_TGW_quality	LOC_Os02g55180			ubiquitin carboxyl-terminal hydrolase domain containing protein, expressed	N	Y	Y	49	pipeline_score=44; farm_logP=6.22; max_variant=20; recommendation_score=49
QTL6	Chr2-33933529	6.22	*	LOC_Os02g55190	2:33804920-33806643	25	25	20	6.0	0.0	10.0	22.0	*	63.0	RAP_Step2_all_TGW_quality.FarmCPUpeak_info	RAP_Step2_all_TGW_quality	LOC_Os02g55190			expressed protein	N	Y	Y	68	pipeline_score=63; farm_logP=6.22; max_variant=25; recommendation_score=68
QTL6	Chr2-33933529	6.22	*	Os02g0795100	2:33804921-33806513	25	10	10	6.0	0.0	0.0	22.0	*	53.0	RAP_Step2_all_TGW_quality.FarmCPUpeak_info	RAP_Step2_all_TGW_quality	Os02g0795100							58	pipeline_score=53; farm_logP=6.22; max_variant=25; recommendation_score=58
QTL6	Chr2-33933529	6.22	*	LOC_Os02g55200	2:33807005-33815415	5	10	0	6.0	0.0	0.0	10.0	*	26.0	RAP_Step2_all_TGW_quality.FarmCPUpeak_info	RAP_Step2_all_TGW_quality	LOC_Os02g55200			expressed protein	N	Y	Y	29	pipeline_score=26; farm_logP=6.22; max_variant=10; recommendation_score=29
QTL6	Chr2-33933529	6.22	*	LOC_Os02g55210	2:33815812-33818376	25	5	5	6.0	0.0	0.0	0.0	*	31.0	RAP_Step2_all_TGW_quality.FarmCPUpeak_info	RAP_Step2_all_TGW_quality	LOC_Os02g55210			carboxyl-terminal proteinase, putative, expressed	N	Y	Y	36	pipeline_score=31; farm_logP=6.22; max_variant=25; recommendation_score=36
QTL6	Chr2-33933529	6.22	*	LOC_Os02g55220	2:33821622-33823756	18	*	*	6.0	0.0	0.0	0.0	*	24.0	RAP_Step2_all_TGW_quality.FarmCPUpeak_info	RAP_Step2_all_TGW_quality	LOC_Os02g55220			carboxyl-terminal proteinase, putative	N	N	Y	27	pipeline_score=24; farm_logP=6.22; max_variant=18; recommendation_score=27
QTL6	Chr2-33933529	6.22	*	LOC_Os02g55230	2:33824477-33828248	25	25	25	6.0	0.0	0.0	0.0	*	31.0	RAP_Step2_all_TGW_quality.FarmCPUpeak_info	RAP_Step2_all_TGW_quality	LOC_Os02g55230			carboxyl-terminal proteinase, putative, expressed	N	Y	Y	36	pipeline_score=31; farm_logP=6.22; max_variant=25; recommendation_score=36
QTL6	Chr2-33933529	6.22	*	LOC_Os02g55240	2:33828871-33829722	20	25	25	6.0	0.0	0.0	0.0	*	31.0	RAP_Step2_all_TGW_quality.FarmCPUpeak_info	RAP_Step2_all_TGW_quality	LOC_Os02g55240			hypothetical protein	N	N	Y	36	pipeline_score=31; farm_logP=6.22; max_variant=25; recommendation_score=36
QTL6	Chr2-33933529	6.22	*	LOC_Os02g55250	2:33833909-33838048	20	10	10	6.0	0.0	0.0	18.0	*	44.0	RAP_Step2_all_TGW_quality.FarmCPUpeak_info	RAP_Step2_all_TGW_quality	LOC_Os02g55250			BHLH transcription factor, putative, expressed	N	Y	Y	49	pipeline_score=44; farm_logP=6.22; max_variant=20; recommendation_score=49
QTL6	Chr2-33933529	6.22	*	Os02g0795850	2:33836943-33837607	20	5	*	6.0	0.0	0.0	20.0	*	46.0	RAP_Step2_all_TGW_quality.FarmCPUpeak_info	RAP_Step2_all_TGW_quality	Os02g0795850							51	pipeline_score=46; farm_logP=6.22; max_variant=20; recommendation_score=51
QTL6	Chr2-33933529	6.22	*	LOC_Os02g55260	2:33838658-33843647	20	*	0	6.0	0.0	0.0	10.0	*	36.0	RAP_Step2_all_TGW_quality.FarmCPUpeak_info	RAP_Step2_all_TGW_quality	LOC_Os02g55260			DEAD-box ATP-dependent RNA helicase, putative, expressed	Y	Y	Y	41	pipeline_score=36; farm_logP=6.22; max_variant=20; recommendation_score=41
QTL6	Chr2-33933529	6.22	*	LOC_Os02g55270	2:33843885-33845147	25	5	10	6.0	0.0	0.0	22.0	*	53.0	RAP_Step2_all_TGW_quality.FarmCPUpeak_info	RAP_Step2_all_TGW_quality	LOC_Os02g55270			NLI interacting factor-like phosphatase, putative, expressed	N	Y	Y	58	pipeline_score=53; farm_logP=6.22; max_variant=25; recommendation_score=58
QTL6	Chr2-33933529	6.22	*	LOC_Os02g55280	2:33846613-33847781	20	10	*	6.0	0.0	0.0	22.0	*	48.0	RAP_Step2_all_TGW_quality.FarmCPUpeak_info	RAP_Step2_all_TGW_quality	LOC_Os02g55280			NLI interacting factor-like phosphatase, putative, expressed	N	Y	Y	53	pipeline_score=48; farm_logP=6.22; max_variant=20; recommendation_score=53
QTL6	Chr2-33933529	6.22	*	LOC_Os02g55290	2:33851297-33853794	20	25	*	6.0	0.0	0.0	0.0	*	31.0	RAP_Step2_all_TGW_quality.FarmCPUpeak_info	RAP_Step2_all_TGW_quality	LOC_Os02g55290			expressed protein	N	Y	Y	36	pipeline_score=31; farm_logP=6.22; max_variant=25; recommendation_score=36
QTL6	Chr2-33933529	6.22	*	LOC_Os02g55300	2:33854163-33857048	5	10	*	6.0	0.0	0.0	15.0	*	31.0	RAP_Step2_all_TGW_quality.FarmCPUpeak_info	RAP_Step2_all_TGW_quality	LOC_Os02g55300			CAF1 family ribonuclease containing protein, putative, expressed	N	Y	Y	34	pipeline_score=31; farm_logP=6.22; max_variant=10; recommendation_score=34
QTL6	Chr2-33933529	6.22	*	LOC_Os02g55310	2:33857140-33859405	20	5	*	6.0	0.0	0.0	15.0	*	41.0	RAP_Step2_all_TGW_quality.FarmCPUpeak_info	RAP_Step2_all_TGW_quality	LOC_Os02g55310			pentatricopeptide, putative, expressed	N	Y	Y	46	pipeline_score=41; farm_logP=6.22; max_variant=20; recommendation_score=46
QTL6	Chr2-33933529	6.22	*	LOC_Os02g55320	2:33859825-33864842	5	10	5	6.0	0.0	0.0	15.0	*	31.0	RAP_Step2_all_TGW_quality.FarmCPUpeak_info	RAP_Step2_all_TGW_quality	LOC_Os02g55320			two-component response regulator, putative, expressed	N	Y	Y	34	pipeline_score=31; farm_logP=6.22; max_variant=10; recommendation_score=34
QTL6	Chr2-33933529	6.22	*	LOC_Os02g55330	2:33876651-33880508	20	10	5	6.0	0.0	10.0	18.0	*	54.0	RAP_Step2_all_TGW_quality.FarmCPUpeak_info	RAP_Step2_all_TGW_quality	LOC_Os02g55330			OsPOP6 - Putative Prolyl Oligopeptidase homologue, expressed	N	Y	Y	59	pipeline_score=54; farm_logP=6.22; max_variant=20; recommendation_score=59
QTL6	Chr2-33933529	6.22	*	LOC_Os02g55340	2:33885845-33893775	20	10	15	6.0	0.0	0.0	10.0	*	36.0	RAP_Step2_all_TGW_quality.FarmCPUpeak_info	RAP_Step2_all_TGW_quality	LOC_Os02g55340			WD domain and HEAT domain containing protein, putative, expressed	N	Y	Y	41	pipeline_score=36; farm_logP=6.22; max_variant=20; recommendation_score=41
QTL6	Chr2-33933529	6.22	*	Os02g0796750	2:33889645-33889855	*	*	*	6.0	0.0	0.0	15.0	*	21.0	RAP_Step2_all_TGW_quality.FarmCPUpeak_info	RAP_Step2_all_TGW_quality	Os02g0796750							21	pipeline_score=21; farm_logP=6.22; recommendation_score=21
QTL6	Chr2-33933529	6.22	*	LOC_Os02g55350	2:33900789-33908054	25	25	25	6.0	0.0	0.0	0.0	*	31.0	RAP_Step2_all_TGW_quality.FarmCPUpeak_info	RAP_Step2_all_TGW_quality	LOC_Os02g55350			retrotransposon protein, putative, unclassified, expressed	Y	Y	Y	36	pipeline_score=31; farm_logP=6.22; max_variant=25; recommendation_score=36
QTL6	Chr2-33933529	6.22	*	LOC_Os02g55360	2:33909015-33909311	5	5	25	6.0	5.0	0.0	22.0	*	58.0	RAP_Step2_all_TGW_quality.FarmCPUpeak_info	RAP_Step2_all_TGW_quality	LOC_Os02g55360			hypothetical protein	N	N	Y	63	pipeline_score=58; farm_logP=6.22; max_variant=25; recommendation_score=63
QTL6	Chr2-33933529	6.22	*	LOC_Os02g55370	2:33914001-33914642	5	5	25	6.0	0.0	0.0	18.0	*	49.0	RAP_Step2_all_TGW_quality.FarmCPUpeak_info	RAP_Step2_all_TGW_quality	LOC_Os02g55370			60S ribosomal protein L39, putative, expressed	N	Y	Y	54	pipeline_score=49; farm_logP=6.22; max_variant=25; recommendation_score=54
QTL6	Chr2-33933529	6.22	*	LOC_Os02g55380	2:33920240-33921018	5	10	*	6.0	0.0	10.0	5.0	*	31.0	RAP_Step2_all_TGW_quality.FarmCPUpeak_info	RAP_Step2_all_TGW_quality	LOC_Os02g55380			AP2 domain containing protein, expressed	N	Y	Y	34	pipeline_score=31; farm_logP=6.22; max_variant=10; recommendation_score=34
QTL6	Chr2-33933529	6.22	*	Os02g0797200	2:33928348-33928995	5	5	10	6.0	0.0	0.0	15.0	*	31.0	RAP_Step2_all_TGW_quality.FarmCPUpeak_info	RAP_Step2_all_TGW_quality	Os02g0797200							34	pipeline_score=31; farm_logP=6.22; max_variant=10; recommendation_score=34
QTL6	Chr2-33933529	6.22	*	LOC_Os02g55400	2:33931818-33936180	5	10	*	6.0	0.0	0.0	18.0	*	34.0	RAP_Step2_all_TGW_quality.FarmCPUpeak_info	RAP_Step2_all_TGW_quality	LOC_Os02g55400			ATPase 8, plasma membrane-type, putative, expressed	N	Y	Y	37	pipeline_score=34; farm_logP=6.22; max_variant=10; recommendation_score=37
QTL6	Chr2-33933529	6.22	*	LOC_Os02g55410	2:33936188-33940538	20	5	*	6.0	0.0	0.0	20.0	*	46.0	RAP_Step2_all_TGW_quality.FarmCPUpeak_info	RAP_Step2_all_TGW_quality	LOC_Os02g55410			MCM5 - Putative minichromosome maintenance MCM complex subunit 5, expressed	N	Y	Y	51	pipeline_score=46; farm_logP=6.22; max_variant=20; recommendation_score=51
QTL6	Chr2-33933529	6.22	*	Os02g0797425	2:33938977-33940417	20	10	*	6.0	0.0	0.0	22.0	*	48.0	RAP_Step2_all_TGW_quality.FarmCPUpeak_info	RAP_Step2_all_TGW_quality	Os02g0797425							53	pipeline_score=48; farm_logP=6.22; max_variant=20; recommendation_score=53
QTL6	Chr2-33933529	6.22	*	LOC_Os02g55420	2:33942024-33946395	*	5	*	6.0	0.0	0.0	15.0	*	26.0	RAP_Step2_all_TGW_quality.FarmCPUpeak_info	RAP_Step2_all_TGW_quality	LOC_Os02g55420			aminotransferase, classes I and II, domain containing protein, expressed	N	Y	Y	26	pipeline_score=26; farm_logP=6.22; max_variant=5; recommendation_score=26
QTL6	Chr2-33933529	6.22	*	LOC_Os02g55430	2:33953280-33955051	20	10	20	6.0	0.0	0.0	10.0	*	36.0	RAP_Step2_all_TGW_quality.FarmCPUpeak_info	RAP_Step2_all_TGW_quality	LOC_Os02g55430			alginate regulatory protein AlgP, putative, expressed	N	Y	Y	41	pipeline_score=36; farm_logP=6.22; max_variant=20; recommendation_score=41
QTL6	Chr2-33933529	6.22	*	LOC_Os02g55440	2:33956291-33959749	20	10	10	6.0	0.0	0.0	18.0	*	44.0	RAP_Step2_all_TGW_quality.FarmCPUpeak_info	RAP_Step2_all_TGW_quality	LOC_Os02g55440	OsTMN11	development; grain; grain weight; growth; homeostasis; plant height; seed; seed development; seed length; spikelet; stress	transmembrane 9 superfamily member, putative, expressed	N	Y	Y	56	pipeline_score=44; farm_logP=6.22; max_variant=20; symbol=OsTMN11; keyword=development; grain; grain weight; growth; homeostasis; plant height; seed; seed development; seed length; spikelet; stress; recommendation_score=56
QTL6	Chr2-33933529	6.22	*	LOC_Os02g55450	2:33963784-33964038	20	10	0	6.0	0.0	0.0	22.0	*	48.0	RAP_Step2_all_TGW_quality.FarmCPUpeak_info	RAP_Step2_all_TGW_quality	LOC_Os02g55450			retrotransposon protein, putative, unclassified	Y	N	Y	53	pipeline_score=48; farm_logP=6.22; max_variant=20; recommendation_score=53
QTL6	Chr2-33933529	6.22	*	Os02g0798000	2:33966119-33969274	20	25	0	6.0	0.0	0.0	15.0	*	46.0	RAP_Step2_all_TGW_quality.FarmCPUpeak_info	RAP_Step2_all_TGW_quality	Os02g0798000							51	pipeline_score=46; farm_logP=6.22; max_variant=25; recommendation_score=51
QTL6	Chr2-33933529	6.22	*	LOC_Os02g55470	2:33971370-33972686	15	10	*	6.0	0.0	0.0	15.0	*	36.0	RAP_Step2_all_TGW_quality.FarmCPUpeak_info	RAP_Step2_all_TGW_quality	LOC_Os02g55470			alpha-1,6-mannosyl-glycoprotein 2-beta-N-acetylglucosaminyltransferase, putative, expressed	N	Y	Y	39	pipeline_score=36; farm_logP=6.22; max_variant=15; recommendation_score=39
QTL6	Chr2-33933529	6.22	*	LOC_Os02g55480	2:33975822-33978376	5	10	15	6.0	0.0	0.0	15.0	*	36.0	RAP_Step2_all_TGW_quality.FarmCPUpeak_info	RAP_Step2_all_TGW_quality	LOC_Os02g55480			zinc finger, C3HC4 type domain containing protein, expressed	N	Y	Y	39	pipeline_score=36; farm_logP=6.22; max_variant=15; recommendation_score=39
QTL6	Chr2-33933529	6.22	*	LOC_Os02g55500	2:33982929-33983631	20	25	25	6.0	0.0	0.0	5.0	*	36.0	RAP_Step2_all_TGW_quality.FarmCPUpeak_info	RAP_Step2_all_TGW_quality	LOC_Os02g55500			expressed protein	N	Y	Y	41	pipeline_score=36; farm_logP=6.22; max_variant=25; recommendation_score=41
QTL6	Chr2-33933529	6.22	*	LOC_Os02g55510	2:33987024-33987714	20	10	0	6.0	0.0	0.0	5.0	*	31.0	RAP_Step2_all_TGW_quality.FarmCPUpeak_info	RAP_Step2_all_TGW_quality	LOC_Os02g55510			CXXXC2 - Cysteine-rich protein with paired CXXXC motifs precursor, putative, expressed	N	Y	Y	36	pipeline_score=31; farm_logP=6.22; max_variant=20; recommendation_score=36
QTL6	Chr2-33933529	6.22	*	LOC_Os02g55520	2:33990620-33996854	5	10	0	6.0	0.0	0.0	10.0	*	26.0	RAP_Step2_all_TGW_quality.FarmCPUpeak_info	RAP_Step2_all_TGW_quality	LOC_Os02g55520			zinc finger, C3HC4 type domain containing protein, expressed	N	Y	Y	29	pipeline_score=26; farm_logP=6.22; max_variant=10; recommendation_score=29
QTL6	Chr2-33933529	6.22	*	LOC_Os02g55530	2:34000669-34006651	20	10	10	6.0	0.0	0.0	10.0	*	36.0	RAP_Step2_all_TGW_quality.FarmCPUpeak_info	RAP_Step2_all_TGW_quality	LOC_Os02g55530			neurochondrin family protein, putative, expressed	N	Y	Y	41	pipeline_score=36; farm_logP=6.22; max_variant=20; recommendation_score=41
QTL6	Chr2-33933529	6.22	*	LOC_Os02g55540	2:34007567-34010089	15	5	20	6.0	0.0	0.0	10.0	*	36.0	RAP_Step2_all_TGW_quality.FarmCPUpeak_info	RAP_Step2_all_TGW_quality	LOC_Os02g55540			F-box/LRR-repeat protein 14, putative, expressed	N	Y	Y	41	pipeline_score=36; farm_logP=6.22; max_variant=20; recommendation_score=41
QTL6	Chr2-33933529	6.22	*	LOC_Os02g55550	2:34015499-34017304	20	10	25	6.0	0.0	0.0	10.0	*	41.0	RAP_Step2_all_TGW_quality.FarmCPUpeak_info	RAP_Step2_all_TGW_quality	LOC_Os02g55550			F-box/LRR-repeat protein 14, putative, expressed	N	Y	Y	46	pipeline_score=41; farm_logP=6.22; max_variant=25; recommendation_score=46
QTL6	Chr2-33933529	6.22	*	LOC_Os02g55560	2:34026273-34030302	20	10	*	6.0	0.0	10.0	22.0	*	58.0	RAP_Step2_all_TGW_quality.FarmCPUpeak_info	RAP_Step2_all_TGW_quality	LOC_Os02g55560	OsPP2C27	chilling; cold; cold stress; cold tolerance; growth; phosphatase; stress; tolerance	protein phosphatase 2C, putative, expressed	N	Y	Y	70	pipeline_score=58; farm_logP=6.22; max_variant=20; symbol=OsPP2C27; keyword=chilling; cold; cold stress; cold tolerance; growth; phosphatase; stress; tolerance; recommendation_score=70
QTL6	Chr2-33933529	6.22	*	LOC_Os02g55570	2:34030829-34034442	5	10	0	6.0	0.0	0.0	18.0	*	34.0	RAP_Step2_all_TGW_quality.FarmCPUpeak_info	RAP_Step2_all_TGW_quality	LOC_Os02g55570	OsSGO1	meiosis; meiotic; mitosis	shugoshin-1, putative, expressed	N	Y	Y	44	pipeline_score=34; farm_logP=6.22; max_variant=10; symbol=OsSGO1; keyword=meiosis; meiotic; mitosis; recommendation_score=44
QTL6	Chr2-33933529	6.22	*	LOC_Os02g55580	2:34036615-34037006	*	10	5	6.0	0.0	0.0	0.0	*	16.0	RAP_Step2_all_TGW_quality.FarmCPUpeak_info	RAP_Step2_all_TGW_quality	LOC_Os02g55580			hypothetical protein	N	N	Y	19	pipeline_score=16; farm_logP=6.22; max_variant=10; recommendation_score=19
QTL6	Chr2-33933529	6.22	*	LOC_Os02g55590	2:34041480-34046264	5	25	*	6.0	0.0	10.0	18.0	*	59.0	RAP_Step2_all_TGW_quality.FarmCPUpeak_info	RAP_Step2_all_TGW_quality	LOC_Os02g55590			expressed protein	N	Y	Y	64	pipeline_score=59; farm_logP=6.22; max_variant=25; recommendation_score=64
QTL6	Chr2-33933529	6.22	*	Os02g0799400	2:34052155-34053030	20	25	20	6.0	0.0	0.0	18.0	*	49.0	RAP_Step2_all_TGW_quality.FarmCPUpeak_info	RAP_Step2_all_TGW_quality	Os02g0799400							54	pipeline_score=49; farm_logP=6.22; max_variant=25; recommendation_score=54
QTL6	Chr2-33933529	6.22	*	LOC_Os02g55600	2:34053097-34053857	5	25	20	6.0	0.0	0.0	10.0	*	41.0	RAP_Step2_all_TGW_quality.FarmCPUpeak_info	RAP_Step2_all_TGW_quality	LOC_Os02g55600			expressed protein	N	Y	Y	46	pipeline_score=41; farm_logP=6.22; max_variant=25; recommendation_score=46
QTL6	Chr2-33933529	6.22	*	LOC_Os02g55610	2:34058139-34059033	5	25	20	6.0	0.0	0.0	5.0	*	36.0	RAP_Step2_all_TGW_quality.FarmCPUpeak_info	RAP_Step2_all_TGW_quality	LOC_Os02g55610			serine-rich protein, putative, expressed	N	Y	Y	41	pipeline_score=36; farm_logP=6.22; max_variant=25; recommendation_score=41
QTL6	Chr2-33933529	6.22	*	LOC_Os02g55630	2:34071028-34075507	5	10	20	6.0	0.0	0.0	10.0	*	36.0	RAP_Step2_all_TGW_quality.FarmCPUpeak_info	RAP_Step2_all_TGW_quality	LOC_Os02g55630			COBW domain containing protein, putative, expressed	N	Y	Y	41	pipeline_score=36; farm_logP=6.22; max_variant=20; recommendation_score=41
QTL6	Chr2-33933529	6.22	*	LOC_Os02g55640	2:34075807-34078160	5	25	20	6.0	0.0	0.0	15.0	*	46.0	RAP_Step2_all_TGW_quality.FarmCPUpeak_info	RAP_Step2_all_TGW_quality	LOC_Os02g55640			proteasome maturation factor UMP1 family protein, expressed	N	Y	Y	51	pipeline_score=46; farm_logP=6.22; max_variant=25; recommendation_score=51
QTL6	Chr2-33933529	6.22	*	LOC_Os02g55649	2:34081775-34082484	20	10	20	6.0	0.0	0.0	5.0	*	31.0	RAP_Step2_all_TGW_quality.FarmCPUpeak_info	RAP_Step2_all_TGW_quality	LOC_Os02g55649			CXXXC8 - Cysteine-rich protein with paired CXXXC motifs precursor, putative, expressed	N	Y	Y	36	pipeline_score=31; farm_logP=6.22; max_variant=20; recommendation_score=36
QTL6	Chr2-33933529	6.22	*	LOC_Os02g55658	2:34081817-34082200	20	25	25	6.0	0.0	0.0	5.0	*	36.0	RAP_Step2_all_TGW_quality.FarmCPUpeak_info	RAP_Step2_all_TGW_quality	LOC_Os02g55658			expressed protein	N	Y	Y	41	pipeline_score=36; farm_logP=6.22; max_variant=25; recommendation_score=41
QTL6	Chr2-33933529	6.22	*	Os02g0800400	2:34084356-34085028	20	25	20	6.0	0.0	0.0	0.0	*	31.0	RAP_Step2_all_TGW_quality.FarmCPUpeak_info	RAP_Step2_all_TGW_quality	Os02g0800400							36	pipeline_score=31; farm_logP=6.22; max_variant=25; recommendation_score=36
QTL6	Chr2-33933529	6.22	*	Os02g0800433	2:34087936-34089381	*	1	0	6.0	0.0	0.0	18.0	*	25.0	RAP_Step2_all_TGW_quality.FarmCPUpeak_info	RAP_Step2_all_TGW_quality	Os02g0800433							25	pipeline_score=25; farm_logP=6.22; max_variant=1; recommendation_score=25
QTL6	Chr2-33933529	6.22	*	LOC_Os02g55670	2:34089729-34146822	25	10	0	6.0	0.0	0.0	15.0	*	46.0	RAP_Step2_all_TGW_quality.FarmCPUpeak_info	RAP_Step2_all_TGW_quality	LOC_Os02g55670			expressed protein	N	Y	Y	51	pipeline_score=46; farm_logP=6.22; max_variant=25; recommendation_score=51
QTL6	Chr2-33933529	6.22	*	LOC_Os02g55689	2:34101927-34104618	25	10	25	6.0	0.0	0.0	15.0	*	46.0	RAP_Step2_all_TGW_quality.FarmCPUpeak_info	RAP_Step2_all_TGW_quality	LOC_Os02g55689			expressed protein	N	Y	Y	51	pipeline_score=46; farm_logP=6.22; max_variant=25; recommendation_score=51
QTL6	Chr2-33933529	6.22	*	LOC_Os02g55729	2:34104062-34107227	25	10	25	6.0	0.0	0.0	15.0	*	46.0	RAP_Step2_all_TGW_quality.FarmCPUpeak_info	RAP_Step2_all_TGW_quality	LOC_Os02g55729			expressed protein	N	Y	Y	51	pipeline_score=46; farm_logP=6.22; max_variant=25; recommendation_score=51
QTL6	Chr2-33933529	6.22	*	LOC_Os02g55698	2:34108931-34109314	20	5	25	6.0	0.0	0.0	0.0	*	31.0	RAP_Step2_all_TGW_quality.FarmCPUpeak_info	RAP_Step2_all_TGW_quality	LOC_Os02g55698			expressed protein	N	Y	Y	36	pipeline_score=31; farm_logP=6.22; max_variant=25; recommendation_score=36
QTL6	Chr2-33933529	6.22	*	Os02g0800750	2:34112476-34113921	*	1	0	6.0	0.0	0.0	18.0	*	25.0	RAP_Step2_all_TGW_quality.FarmCPUpeak_info	RAP_Step2_all_TGW_quality	Os02g0800750							25	pipeline_score=25; farm_logP=6.22; max_variant=1; recommendation_score=25
QTL6	Chr2-33933529	6.22	*	LOC_Os02g55710	2:34114450-34114929	20	10	25	6.0	0.0	0.0	18.0	*	49.0	RAP_Step2_all_TGW_quality.FarmCPUpeak_info	RAP_Step2_all_TGW_quality	LOC_Os02g55710			expressed protein	N	Y	Y	54	pipeline_score=49; farm_logP=6.22; max_variant=25; recommendation_score=54
QTL6	Chr2-33933529	6.22	*	LOC_Os02g55720	2:34118462-34125830	25	10	25	6.0	0.0	0.0	18.0	*	49.0	RAP_Step2_all_TGW_quality.FarmCPUpeak_info	RAP_Step2_all_TGW_quality	LOC_Os02g55720			cyclin, N-terminal domain containing protein, expressed	N	Y	Y	54	pipeline_score=49; farm_logP=6.22; max_variant=25; recommendation_score=54
QTL6	Chr2-33933529	6.22	*	Os02g0800800	2:34126480-34129167	25	25	20	6.0	0.0	0.0	15.0	*	46.0	RAP_Step2_all_TGW_quality.FarmCPUpeak_info	RAP_Step2_all_TGW_quality	Os02g0800800							51	pipeline_score=46; farm_logP=6.22; max_variant=25; recommendation_score=51
QTL6	Chr2-33933529	6.22	*	Os02g0800900	2:34133450-34134122	20	25	20	6.0	0.0	0.0	0.0	*	31.0	RAP_Step2_all_TGW_quality.FarmCPUpeak_info	RAP_Step2_all_TGW_quality	Os02g0800900							36	pipeline_score=31; farm_logP=6.22; max_variant=25; recommendation_score=36
